lab_message_id,snapshot_id,raw_id,dataset_message_id,telegram_chat_id,chat_id,chat_title,topic_id,thread_id,topic_title,reply_to,timestamp,primary_class,classifier_route,route,route_reason,risk,material_type_hint,confidence,marker_id,domains,model_names,error_codes,length_tokens,has_link,has_api_terms,has_code,preview
msg-16455,snapshot-2e5c3804a503,7804,7804,-1001213290552,-1001213290552,,1,1,,,2026-06-26T09:22:29+00:00,EVENT_ANNOUNCEMENT,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,event_or_meetup_announcement_not_material;job_or_event_single_source_not_material,LOW,NONE,0.800,job_event_marker,,,,123,false,false,false,Phygital+: летняя серия отраслевых вебинаров Команда Phygital+ запускает серию отраслевых онлайн-мероприятий. Первый вебинар посвящен трансформации брендинга и производственных процессов под влиянием нейросетей. Партнеры из брендингового агентства Depot и образовательной школы ma
msg-16456,snapshot-2e5c3804a503,7803,7803,-1001213290552,-1001213290552,,1,1,,,2026-06-26T09:21:15+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,AIPL,99,false,false,false,"«HR будущего: автоматизация и ИИ в управлении персоналом» Работа HR-специалиста часто ограничена рутинными задачами, на которые уходит до 70% рабочего времени. На вебинаре от Нетологии разберут, как изменить эту ситуацию и внедрить искусственный интеллект в рабочие процессы. Учас"
msg-16465,snapshot-2e5c3804a503,7815,7815,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-26T09:14:04+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,8,false,false,false,"слушай, а навыки все добавлять из резюме? или только те, что популярные"
msg-16481,snapshot-2e5c3804a503,7785,7785,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-26T09:11:53+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,7,false,false,false,почитай отзывы Alexander Fisenko на другие резюме
msg-16495,snapshot-2e5c3804a503,7774,7774,-1001213290552,-1001213290552,,1,1,,,2026-06-26T09:10:56+00:00,EVENT_ANNOUNCEMENT,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,event_or_meetup_announcement_not_material;job_or_event_single_source_not_material,LOW,NONE,0.800,job_event_marker,,,,175,false,false,false,"Антикризисное управление: «как понять, где бизнес теряет деньги» — практический онлайн-вебинар для собственников и предпринимателей. Многие предприниматели сталкиваются с ситуацией, когда бизнес активно работает, есть клиенты, продажи и команда, но свободных денег становится всё "
msg-16878,snapshot-2e5c3804a503,7362,7362,-1001213290552,-1001213290552,,3710,3710,,,2026-06-26T08:10:40+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,"t.me,transkrib.su",,,63,true,false,false,"Ищем пользователей для теста Transkrib SmartCut AI. Это сервис для тех, кто работает с видео: вебинары, интервью, эфиры, лекции, YouTube/VK/TikTok/Telegram-контент. Transkrib помогает: — сделать транскрипт; — получить краткое содержание; — подготовить субтитры; — найти основу для"
msg-16881,snapshot-2e5c3804a503,7358,7358,-1001213290552,-1001213290552,,5488,5488,,,2026-06-26T08:10:03+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,"t.me,transkrib.su",,,63,true,false,false,"Ищем пользователей для теста Transkrib SmartCut AI. Это сервис для тех, кто работает с видео: вебинары, интервью, эфиры, лекции, YouTube/VK/TikTok/Telegram-контент. Transkrib помогает: — сделать транскрипт; — получить краткое содержание; — подготовить субтитры; — найти основу для"
msg-16884,snapshot-2e5c3804a503,7356,7356,-1001213290552,-1001213290552,,3753,3753,,,2026-06-26T08:09:30+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,"t.me,transkrib.su",,,63,true,false,false,"Ищем пользователей для теста Transkrib SmartCut AI. Это сервис для тех, кто работает с видео: вебинары, интервью, эфиры, лекции, YouTube/VK/TikTok/Telegram-контент. Transkrib помогает: — сделать транскрипт; — получить краткое содержание; — подготовить субтитры; — найти основу для"
msg-17015,snapshot-2e5c3804a503,7220,7220,-1001750348316,-1001750348316,,533152661504,533152661504,,,2026-06-26T07:51:55+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,6,false,false,false,Первый спроси у hr паспортные данные и адрес
msg-17019,snapshot-2e5c3804a503,7215,7215,-1001750348316,-1001750348316,,533152661504,533152661504,,,2026-06-26T07:51:18+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,14,false,false,false,"Скажи что с нейронкой заполнял резюме, стек твой а фамилию он как то неправильно из старого контекста подцепил"
msg-17046,snapshot-2e5c3804a503,7185,7185,-1001750348316,-1001750348316,,533152661504,533152661504,,,2026-06-26T07:45:13+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,14,false,false,false,"А фейк фамилия в резюме это очень красный флаг? Сделали оффер, теперь просят отправить полное ФИО для оформления"
msg-17317,snapshot-2e5c3804a503,6903,6903,-1001676121122,-1001676121122,,58143539200,58143539200,,,2026-06-26T07:04:14+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,16,false,false,false,"Понял, спасибо большое за такой подробный ответ! А что значит второе резюме - то же самое резюме, просто копия или как?"
msg-17358,snapshot-2e5c3804a503,6861,6861,-1001676121122,-1001676121122,,58143539200,58143539200,,,2026-06-26T06:58:01+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,131,false,false,false,"Актуального гайда никто не даст, актуальность постоянно меняется, плюс гарантированности советов нет ни у кого кроме разрабов hh. В целом такие вопросы часто обсуждаются в чате ОМ: Резюме Если кратко: 1) Для поднятия резюме в топе: как можно больше писать в чате (в том числе сопр"
msg-17499,snapshot-2e5c3804a503,6716,6716,-1001676121122,-1001676121122,,58143539200,58143539200,,,2026-06-26T06:44:53+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,49,false,false,false,"Всем привет! Может кто-нибудь, пожалуйста, подсказать актуальный гайд по поднятию резюме в топ выдачи на hh.ru (с целью прохождения ai-фильтров)? Слышал сам про такое (как пример): 1) что если по твоей специальности закончились вакансии, то можно откликаться в другой, чтобы держа"
msg-17771,snapshot-2e5c3804a503,6416,6416,-1001750348316,-1001750348316,,533149515776,533149515776,,,2026-06-26T03:34:28+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,41,false,false,false,"Граждане, доброго дня! Подскажите, а где-нибудь была информация про то, как крутить опыт для валютной удалёнки? За бугром же в 99% случаев пользуются LinkedIn, а в нём можно связаться с HR-ом компании, в которой ты якобы работал, как нехер делать. А если у твоей компании нет проф"
msg-18913,snapshot-2e5c3804a503,4963,4963,879651693,879651693,,,,,,2026-06-25T15:15:09+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,4,false,false,false,вот мы и ищем падлюгу)
msg-18949,snapshot-2e5c3804a503,4923,4923,879651693,879651693,,,,,,2026-06-25T15:11:40+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,19,false,false,false,"у нас группа где мы ищем инфу на утюга, пока много зацепок, проверяем разные гипотезы, но ничего пока прорывного нет"
msg-19062,snapshot-2e5c3804a503,4756,4756,-1002922797592,-1002922797592,,3002,3002,Поиск исполнителей и заказов,,2026-06-25T14:39:38+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,claude,,59,false,false,false,"Новая вакансия 💚 Откликнуться: @DNL_Founder 1. Описание задачи: Ищем вайб-кодеров в команду WellWon Studio. Есть проекты и клиенты — нужны исполнители которые умеют делать рабочий продукт с AI-инструментами: Cursor, Claude и подобными. Удалённо или в офисе в Петербурге. 2. ТЗ и м"
msg-19102,snapshot-2e5c3804a503,4701,4701,-1001750589044,-1001750589044,,71733084160,71733084160,,,2026-06-25T14:28:43+00:00,EVENT_ANNOUNCEMENT,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,event_or_meetup_announcement_not_material;job_or_event_single_source_not_material,LOW,NONE,0.800,job_event_marker,forms.gle,,,41,true,false,false,"Сбор докладов на Профсоюзную 2.0 Если вы считаете себя экспертом в какой-то теме или имеете интересный практический опыт, закидывайте заявку на доклад. Это возможность поработать с докладом с личным ведением от Антона Назарова, выступить перед 600+ айтишников, покачать личный бре"
msg-19380,snapshot-2e5c3804a503,4396,4396,8950172320,8950172320,,,,,,2026-06-25T12:51:27+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,26,false,false,false,"привет! ты владелец сервера AuroraWorld, ты не знаешь вот этого человека? Он скамнул сообщество на сумму около 150к рублей, вот ищем тварюгу, будем рады любой помощи"
msg-19494,snapshot-2e5c3804a503,4190,4190,-1001594483330,-1001594483330,,11429,11429,Резюме,,2026-06-25T12:04:45+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,13,false,false,false,"Всем привет, можете пожарить резюме Конверсии мало что-то 300 откликов 0 приглашений #Golang #Middle"
msg-19554,snapshot-2e5c3804a503,3967,3967,5188641008,5188641008,,,,,,2026-06-25T11:45:01+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,16,false,false,false,"этот уродец скамнул человек сто, пока его ищем на тебя вышли, щас будем родственников искать и им писать"
msg-19610,snapshot-2e5c3804a503,3894,3894,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-25T11:36:16+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,,,,53,false,false,false,"Я +- уже упакован, примерные формулировки понимаю и резюме у меня +- норм, HR'ы пишут Рассказ о себе и про предыдущий опыт у меня не структурирован и я больше опираюсь на импровизацию каждый раз Сейчас же прорабатываю все тоже самое только на английском и оперативки в голове не х"
msg-19752,snapshot-2e5c3804a503,3891,3891,-1001738612591,-1001738612591,,,,,,2026-06-25T09:38:37+00:00,CAREER_JOB_POST,RETAIN_CONTEXT_ONLY,AGGREGATE_ONLY,job_or_career_post_not_material;job_or_event_single_source_not_material,LOW,NONE,0.820,job_event_marker,youtube.com,,,23,true,false,false,"Проходим HR скрининги / Что рекрутерки спрашивают в 2026? В пятницу 17:00 будем разбирать реальные скрининги в бигтех и исправлять ошибки кандидатов, которые приводят к отказу https://youtube.com/live/UKTU4L_ZFqU"
